timestamp,satellite_id,temperature_c,voltage_v,current_a,battery_soc_percent,solar_power_w,communication_signal_db,vibration_g,attitude_error_deg,subsystem,label
2026-03-04 11:24:00,SAT-001,26.53,28.55,5.81,90.95,535.16,-67.85,1.6553,0.716,ATTITUDE,ANOMALY
2026-03-04 11:25:00,SAT-002,27.95,27.86,6.46,84.38,530.63,-72.53,0.0469,0.086,COMMUNICATION,NORMAL
2026-03-04 11:26:00,SAT-003,30.26,27.96,6.37,81.41,522.12,-69.31,0.0471,0.054,BATTERY,NORMAL
2026-03-04 11:27:00,SAT-004,25.75,28.39,6.33,89.96,509.43,-67.56,0.0356,0.098,ATTITUDE,NORMAL
2026-03-04 11:28:00,INSAT-3D,23.16,28.05,6.43,92.66,238.93,-61.94,0.0588,10.818,ATTITUDE,ANOMALY
2026-03-04 11:29:00,GSAT-30,25.56,28.69,7.04,85.07,549.1,-65.42,0.068,0.099,ATTITUDE,NORMAL
2026-03-04 11:30:00,SAT-001,33.44,28.34,7.02,92.66,545.16,-67.75,0.0558,0.064,ATTITUDE,NORMAL
2026-03-04 11:31:00,SAT-002,24.87,28.57,5.88,90.17,534.54,-70.93,0.0381,0.057,COMMUNICATION,NORMAL
2026-03-04 11:32:00,SAT-003,32.0,25.25,11.55,41.48,496.81,-67.86,0.0501,0.083,BATTERY,ANOMALY
2026-03-04 11:33:00,SAT-004,26.4,28.3,4.85,93.95,544.46,-69.35,0.0528,0.099,POWER,NORMAL
2026-03-04 11:34:00,INSAT-3D,21.8,28.48,7.84,79.43,507.65,-71.01,0.0416,0.118,PAYLOAD,NORMAL
2026-03-04 11:35:00,GSAT-30,30.37,28.23,5.59,94.83,533.52,-67.96,0.0737,0.108,COMMUNICATION,NORMAL
2026-03-04 11:36:00,SAT-001,83.75,27.5,6.94,89.11,498.9,-63.11,0.0592,0.052,THERMAL,ANOMALY
2026-03-04 11:37:00,SAT-002,25.56,28.39,5.93,90.16,562.16,-66.51,0.0507,0.097,ATTITUDE,NORMAL
2026-03-04 11:38:00,SAT-003,28.08,27.84,7.1,91.34,555.64,-71.54,0.0231,0.058,BATTERY,NORMAL
2026-03-04 11:39:00,SAT-004,21.11,28.45,6.72,84.11,574.31,-73.82,0.0507,0.043,POWER,NORMAL
2026-03-04 11:40:00,INSAT-3D,24.43,23.72,7.53,82.49,139.12,-69.31,0.0352,0.049,POWER,ANOMALY
2026-03-04 11:41:00,GSAT-30,16.86,27.9,6.57,92.66,505.87,-69.59,0.0511,0.028,COMMUNICATION,NORMAL
2026-03-04 11:42:00,SAT-001,17.73,28.37,5.44,75.22,615.44,-67.89,0.0542,0.112,ATTITUDE,NORMAL
2026-03-04 11:43:00,SAT-002,28.12,28.4,6.24,83.54,523.4,-67.37,0.0605,0.011,ATTITUDE,NORMAL
2026-03-04 11:44:00,SAT-003,38.31,26.66,25.77,78.13,557.42,-68.06,0.0424,0.092,POWER,ANOMALY
2026-03-04 11:45:00,SAT-004,23.34,28.38,7.73,81.29,561.39,-67.93,0.0665,0.053,BATTERY,NORMAL
2026-03-04 11:46:00,INSAT-3D,18.03,28.63,5.16,97.81,542.93,-65.38,0.0511,0.109,PAYLOAD,NORMAL
2026-03-04 11:47:00,GSAT-30,27.55,28.01,7.22,79.81,541.34,-67.77,0.0195,0.058,BATTERY,NORMAL
2026-03-04 11:48:00,SAT-001,27.79,27.98,6.29,82.97,559.22,-121.96,0.0405,0.058,COMMUNICATION,ANOMALY
2026-03-04 11:49:00,SAT-002,28.03,28.24,7.01,91.09,425.62,-64.78,0.0465,0.087,POWER,NORMAL
2026-03-04 11:50:00,SAT-003,22.41,27.9,5.7,88.28,536.75,-74.71,0.0624,0.099,POWER,NORMAL
2026-03-04 11:51:00,SAT-004,20.4,28.15,7.56,91.31,583.08,-64.96,0.0365,0.137,ATTITUDE,NORMAL
2026-03-04 11:52:00,INSAT-3D,20.67,28.3,4.85,76.43,558.07,-70.07,0.5685,0.615,ATTITUDE,ANOMALY
2026-03-04 11:53:00,GSAT-30,25.51,27.83,5.32,81.26,576.77,-68.48,0.0614,0.086,BATTERY,NORMAL
2026-03-04 11:54:00,SAT-001,27.75,28.02,6.29,98.99,545.14,-70.51,0.0492,0.069,BATTERY,NORMAL
2026-03-04 11:55:00,SAT-002,15.56,27.95,5.59,87.9,575.95,-73.23,0.0552,0.09,ATTITUDE,NORMAL
2026-03-04 11:56:00,SAT-003,27.24,28.12,7.08,84.08,226.47,-68.6,0.0461,7.912,ATTITUDE,ANOMALY
2026-03-04 11:57:00,SAT-004,21.39,28.14,6.32,93.41,514.89,-68.37,0.0329,0.13,ATTITUDE,NORMAL
2026-03-04 11:58:00,INSAT-3D,23.08,28.31,4.97,97.13,570.12,-62.87,0.0447,0.126,BATTERY,NORMAL
2026-03-04 11:59:00,GSAT-30,27.38,28.62,5.88,85.54,566.68,-70.65,0.0374,0.081,BATTERY,NORMAL
2026-03-04 12:00:00,SAT-001,35.81,24.91,14.49,34.64,547.18,-72.6,0.0458,0.128,BATTERY,ANOMALY
2026-03-04 12:01:00,SAT-002,24.58,27.85,6.08,80.55,528.88,-69.07,0.0668,0.128,THERMAL,NORMAL
2026-03-04 12:02:00,SAT-003,22.26,27.87,5.99,91.42,536.54,-67.6,0.0591,0.105,THERMAL,NORMAL
2026-03-04 12:03:00,SAT-004,19.52,28.37,6.9,85.07,499.59,-65.39,0.0435,0.02,COMMUNICATION,NORMAL
2026-03-04 12:04:00,INSAT-3D,82.7,27.49,7.61,89.2,556.87,-70.63,0.0315,0.095,THERMAL,ANOMALY
2026-03-04 12:05:00,GSAT-30,19.67,28.28,5.41,78.09,542.39,-72.62,0.0576,0.094,ATTITUDE,NORMAL
2026-03-04 12:06:00,SAT-001,25.34,28.24,7.2,83.59,519.14,-72.24,0.0626,0.028,PAYLOAD,NORMAL
2026-03-04 12:07:00,SAT-002,22.05,28.16,5.61,83.74,530.28,-68.41,0.0406,0.081,PAYLOAD,NORMAL
2026-03-04 12:08:00,SAT-003,28.48,21.98,6.8,84.59,258.53,-67.12,0.0549,0.119,POWER,ANOMALY
2026-03-04 12:09:00,SAT-004,22.69,28.31,5.82,88.62,491.76,-73.29,0.0416,0.09,POWER,NORMAL
2026-03-04 12:10:00,INSAT-3D,23.16,28.25,5.29,83.14,466.77,-70.06,0.0457,0.082,BATTERY,NORMAL
2026-03-04 12:11:00,GSAT-30,25.02,28.51,5.91,87.3,494.65,-66.59,0.0442,0.064,BATTERY,NORMAL
2026-03-04 12:12:00,SAT-001,38.0,26.8,21.82,87.66,583.75,-64.54,0.0453,0.099,POWER,ANOMALY
2026-03-04 12:13:00,SAT-002,20.5,28.62,6.16,87.43,551.68,-66.78,0.0368,0.087,COMMUNICATION,NORMAL
2026-03-04 12:14:00,SAT-003,21.91,28.14,6.11,87.58,589.2,-68.3,0.0641,0.038,PAYLOAD,NORMAL
2026-03-04 12:15:00,SAT-004,30.81,28.25,5.05,79.44,543.94,-67.6,0.034,0.035,POWER,NORMAL
2026-03-04 12:16:00,INSAT-3D,20.11,27.97,6.21,88.46,526.09,-118.07,0.0511,0.095,COMMUNICATION,ANOMALY
2026-03-04 12:17:00,GSAT-30,23.12,28.8,4.68,86.51,556.67,-73.63,0.036,0.14,THERMAL,NORMAL
2026-03-04 12:18:00,SAT-001,24.78,28.2,5.8,89.06,503.69,-62.84,0.0345,0.092,ATTITUDE,NORMAL
2026-03-04 12:19:00,SAT-002,23.17,27.83,5.96,87.13,581.85,-71.05,0.0508,0.083,ATTITUDE,NORMAL
2026-03-04 12:20:00,SAT-003,20.32,27.98,5.89,93.42,546.37,-67.57,1.4352,0.623,ATTITUDE,ANOMALY
2026-03-04 12:21:00,SAT-004,29.9,28.51,5.94,91.57,548.57,-68.13,0.0392,0.101,PAYLOAD,NORMAL
2026-03-04 12:22:00,INSAT-3D,27.76,28.44,6.49,89.15,597.71,-67.98,0.0521,0.09,COMMUNICATION,NORMAL
2026-03-04 12:23:00,GSAT-30,28.94,28.05,5.22,88.26,567.07,-69.75,0.0484,0.041,PAYLOAD,NORMAL
2026-03-04 12:24:00,SAT-001,26.75,28.07,6.65,85.59,225.78,-67.56,0.0398,11.526,ATTITUDE,ANOMALY
2026-03-04 12:25:00,SAT-002,19.19,28.03,6.84,81.68,535.44,-71.74,0.0343,0.091,THERMAL,NORMAL
2026-03-04 12:26:00,SAT-003,28.0,28.31,6.19,81.93,506.13,-67.47,0.0477,0.08,COMMUNICATION,NORMAL
2026-03-04 12:27:00,SAT-004,29.59,28.21,6.81,85.87,545.21,-66.94,0.0437,0.045,PAYLOAD,NORMAL
2026-03-04 12:28:00,INSAT-3D,38.31,25.02,13.95,35.63,577.77,-64.38,0.0478,0.105,BATTERY,ANOMALY
2026-03-04 12:29:00,GSAT-30,24.07,28.05,6.19,90.61,619.28,-69.35,0.0185,0.073,COMMUNICATION,NORMAL
2026-03-04 12:30:00,SAT-001,21.48,28.34,8.9,88.47,542.71,-65.73,0.0562,0.045,PAYLOAD,NORMAL
2026-03-04 12:31:00,SAT-002,27.31,28.37,7.39,88.56,609.74,-71.07,0.0436,0.12,POWER,NORMAL
2026-03-04 12:32:00,SAT-003,66.31,27.29,6.89,87.66,510.82,-63.63,0.035,0.087,THERMAL,ANOMALY
2026-03-04 12:33:00,SAT-004,24.36,28.13,6.04,87.51,528.75,-69.64,0.0331,0.097,PAYLOAD,NORMAL
2026-03-04 12:34:00,INSAT-3D,20.47,28.51,6.34,89.48,536.94,-68.33,0.0518,0.065,THERMAL,NORMAL
2026-03-04 12:35:00,GSAT-30,24.38,28.41,6.23,88.04,545.74,-63.56,0.0472,0.113,COMMUNICATION,NORMAL
2026-03-04 12:36:00,SAT-001,29.14,23.71,6.44,83.11,141.83,-70.82,0.0378,0.072,POWER,ANOMALY
2026-03-04 12:37:00,SAT-002,27.15,27.92,6.57,89.82,548.86,-73.84,0.059,0.124,THERMAL,NORMAL
2026-03-04 12:38:00,SAT-003,24.4,28.63,5.09,76.66,583.67,-73.26,0.0582,0.037,THERMAL,NORMAL
2026-03-04 12:39:00,SAT-004,25.39,27.78,6.41,95.09,533.21,-69.69,0.0575,0.063,COMMUNICATION,NORMAL
2026-03-04 12:40:00,INSAT-3D,39.67,26.61,31.2,82.14,462.46,-65.63,0.0517,0.087,POWER,ANOMALY
2026-03-04 12:41:00,GSAT-30,29.15,28.53,6.15,80.34,541.76,-72.51,0.0439,0.069,THERMAL,NORMAL
2026-03-04 12:42:00,SAT-001,23.43,28.14,5.86,95.25,554.83,-66.81,0.0404,0.038,COMMUNICATION,NORMAL
2026-03-04 12:43:00,SAT-002,26.34,27.91,5.97,85.17,513.48,-67.47,0.0329,0.01,COMMUNICATION,NORMAL
2026-03-04 12:44:00,SAT-003,24.69,27.96,6.14,80.96,544.78,-122.29,0.032,0.115,COMMUNICATION,ANOMALY
2026-03-04 12:45:00,SAT-004,28.33,28.28,6.54,78.86,525.5,-68.35,0.0506,0.113,POWER,NORMAL
2026-03-04 12:46:00,INSAT-3D,27.01,28.05,6.31,92.13,565.7,-66.05,0.0422,0.124,BATTERY,NORMAL
2026-03-04 12:47:00,GSAT-30,21.49,28.17,6.13,86.71,555.71,-69.93,0.0526,0.069,PAYLOAD,NORMAL
2026-03-04 12:48:00,SAT-001,21.68,28.68,5.27,89.14,525.16,-67.94,0.7115,0.665,ATTITUDE,ANOMALY
2026-03-04 12:49:00,SAT-002,20.81,28.18,7.17,83.53,502.13,-69.5,0.0472,0.083,PAYLOAD,NORMAL
2026-03-04 12:50:00,SAT-003,22.2,28.36,6.32,87.65,529.13,-72.4,0.0432,0.013,POWER,NORMAL
2026-03-04 12:51:00,SAT-004,20.97,28.38,4.87,93.97,569.28,-71.2,0.0439,0.054,PAYLOAD,NORMAL
2026-03-04 12:52:00,INSAT-3D,27.74,28.74,7.44,81.56,240.05,-63.43,0.0502,8.157,ATTITUDE,ANOMALY
2026-03-04 12:53:00,GSAT-30,22.18,27.62,5.25,91.5,563.29,-71.93,0.0245,0.081,PAYLOAD,NORMAL
2026-03-04 12:54:00,SAT-001,27.32,28.1,6.79,93.69,554.53,-69.63,0.0564,0.094,PAYLOAD,NORMAL
2026-03-04 12:55:00,SAT-002,21.14,28.41,6.91,88.15,583.02,-68.33,0.0688,0.076,PAYLOAD,NORMAL
2026-03-04 12:56:00,SAT-003,33.49,25.35,11.98,43.89,505.44,-65.09,0.0539,0.057,BATTERY,ANOMALY
2026-03-04 12:57:00,SAT-004,25.56,28.53,6.44,81.66,520.91,-65.77,0.0231,0.038,COMMUNICATION,NORMAL
2026-03-04 12:58:00,INSAT-3D,31.9,28.08,6.31,90.11,580.85,-66.16,0.0388,0.08,COMMUNICATION,NORMAL
2026-03-04 12:59:00,GSAT-30,30.03,28.22,5.85,79.7,522.07,-70.91,0.0399,0.126,POWER,NORMAL
2026-03-04 13:00:00,SAT-001,65.96,27.32,5.95,87.89,563.56,-68.82,0.0652,0.064,THERMAL,ANOMALY
2026-03-04 13:01:00,SAT-002,23.3,28.48,5.36,75.06,476.68,-67.98,0.0332,0.082,ATTITUDE,NORMAL
2026-03-04 13:02:00,SAT-003,22.66,28.14,7.0,92.05,518.93,-60.99,0.0425,0.115,POWER,NORMAL
2026-03-04 13:03:00,SAT-004,28.05,28.03,6.31,82.27,586.75,-66.24,0.0178,0.116,THERMAL,NORMAL
2026-03-04 13:04:00,INSAT-3D,26.49,23.22,7.94,76.82,255.63,-69.07,0.0359,0.12,POWER,ANOMALY
2026-03-04 13:05:00,GSAT-30,26.54,28.1,6.97,89.03,573.93,-73.46,0.0295,0.09,POWER,NORMAL
2026-03-04 13:06:00,SAT-001,29.34,28.51,6.99,81.36,554.33,-66.7,0.0519,0.054,PAYLOAD,NORMAL
2026-03-04 13:07:00,SAT-002,18.84,28.35,7.21,87.1,460.75,-72.47,0.0502,0.08,PAYLOAD,NORMAL
2026-03-04 13:08:00,SAT-003,41.85,26.72,21.76,86.55,560.47,-63.95,0.0439,0.082,POWER,ANOMALY
2026-03-04 13:09:00,SAT-004,27.58,28.14,6.14,88.01,544.54,-62.26,0.0394,0.067,COMMUNICATION,NORMAL
2026-03-04 13:10:00,INSAT-3D,27.08,28.09,7.13,99.5,548.72,-69.97,0.0459,0.043,POWER,NORMAL
2026-03-04 13:11:00,GSAT-30,25.84,28.22,5.23,96.88,524.01,-66.83,0.0391,0.114,BATTERY,NORMAL
2026-03-04 13:12:00,SAT-001,25.23,28.12,6.52,85.42,513.55,-122.51,0.0396,0.075,COMMUNICATION,ANOMALY
2026-03-04 13:13:00,SAT-002,19.35,28.07,6.2,79.38,543.48,-67.47,0.0549,0.091,ATTITUDE,NORMAL
2026-03-04 13:14:00,SAT-003,26.43,28.46,5.89,85.02,574.39,-66.16,0.0468,0.115,ATTITUDE,NORMAL
2026-03-04 13:15:00,SAT-004,20.4,28.25,6.4,88.19,568.1,-64.69,0.0494,0.04,ATTITUDE,NORMAL
2026-03-04 13:16:00,INSAT-3D,24.33,28.41,6.7,81.78,561.08,-66.23,0.7225,0.691,ATTITUDE,ANOMALY
2026-03-04 13:17:00,GSAT-30,20.12,28.55,6.12,96.2,535.76,-73.71,0.0396,0.08,THERMAL,NORMAL
2026-03-04 13:18:00,SAT-001,23.67,28.21,5.86,88.99,573.78,-64.82,0.0567,0.062,ATTITUDE,NORMAL
2026-03-04 13:19:00,SAT-002,30.6,28.75,6.45,87.25,565.16,-71.43,0.0423,0.092,THERMAL,NORMAL
2026-03-04 13:20:00,SAT-003,23.19,28.5,6.88,83.14,243.97,-68.65,0.0276,12.267,ATTITUDE,ANOMALY
2026-03-04 13:21:00,SAT-004,27.28,27.75,6.09,84.42,588.9,-68.15,0.0432,0.068,BATTERY,NORMAL
2026-03-04 13:22:00,INSAT-3D,25.57,27.76,7.2,90.64,569.5,-70.91,0.0493,0.06,POWER,NORMAL
2026-03-04 13:23:00,GSAT-30,26.39,28.61,5.71,80.35,518.05,-68.3,0.0229,0.083,BATTERY,NORMAL
2026-03-04 13:24:00,SAT-001,36.22,24.63,13.65,37.19,529.05,-67.53,0.044,0.083,BATTERY,ANOMALY
2026-03-04 13:25:00,SAT-002,23.21,28.14,6.7,90.56,513.68,-70.32,0.0607,0.071,PAYLOAD,NORMAL
2026-03-04 13:26:00,SAT-003,24.65,28.0,7.5,82.68,538.38,-68.02,0.0636,0.077,PAYLOAD,NORMAL
2026-03-04 13:27:00,SAT-004,24.67,28.15,7.06,88.24,568.04,-70.16,0.066,0.105,ATTITUDE,NORMAL
2026-03-04 13:28:00,INSAT-3D,60.66,27.46,6.02,83.86,536.29,-67.41,0.0409,0.08,THERMAL,ANOMALY
2026-03-04 13:29:00,GSAT-30,27.37,27.85,6.66,88.3,518.36,-67.04,0.0521,0.023,POWER,NORMAL
2026-03-04 13:30:00,SAT-001,26.42,28.53,5.56,82.36,557.17,-68.21,0.0408,0.039,COMMUNICATION,NORMAL
2026-03-04 13:31:00,SAT-002,21.64,28.22,5.67,81.65,584.18,-72.36,0.0356,0.091,THERMAL,NORMAL
2026-03-04 13:32:00,SAT-003,29.0,23.1,6.4,78.44,120.92,-73.08,0.0433,0.094,POWER,ANOMALY
2026-03-04 13:33:00,SAT-004,18.78,28.39,5.63,90.45,516.22,-69.49,0.0502,0.07,COMMUNICATION,NORMAL
2026-03-04 13:34:00,INSAT-3D,21.54,27.94,6.07,88.4,511.21,-70.81,0.026,0.09,COMMUNICATION,NORMAL
2026-03-04 13:35:00,GSAT-30,33.12,27.93,6.78,80.32,504.41,-70.94,0.0378,0.105,ATTITUDE,NORMAL
2026-03-04 13:36:00,SAT-001,38.0,26.8,31.16,80.04,526.79,-64.33,0.0365,0.097,POWER,ANOMALY
2026-03-04 13:37:00,SAT-002,22.46,27.96,5.96,82.45,583.5,-76.48,0.0512,0.095,POWER,NORMAL
2026-03-04 13:38:00,SAT-003,25.52,27.86,6.4,84.42,560.23,-71.41,0.068,0.049,COMMUNICATION,NORMAL
2026-03-04 13:39:00,SAT-004,28.76,28.31,7.05,91.47,540.03,-67.71,0.0515,0.073,POWER,NORMAL
2026-03-04 13:40:00,INSAT-3D,26.95,28.31,6.69,82.16,570.15,-121.67,0.0324,0.019,COMMUNICATION,ANOMALY
2026-03-04 13:41:00,GSAT-30,27.9,28.36,5.86,85.46,524.51,-64.23,0.0408,0.08,PAYLOAD,NORMAL
2026-03-04 13:42:00,SAT-001,27.72,28.14,6.13,85.18,565.03,-66.23,0.0409,0.12,PAYLOAD,NORMAL
2026-03-04 13:43:00,SAT-002,29.74,28.36,6.42,84.64,522.52,-70.88,0.0393,0.132,BATTERY,NORMAL
2026-03-04 13:44:00,SAT-003,25.66,28.25,6.15,80.32,534.42,-67.55,0.4589,0.665,ATTITUDE,ANOMALY
2026-03-04 13:45:00,SAT-004,29.4,28.16,5.79,92.66,499.86,-67.24,0.0577,0.093,PAYLOAD,NORMAL
2026-03-04 13:46:00,INSAT-3D,28.62,28.63,5.19,89.66,555.67,-72.43,0.0565,0.011,THERMAL,NORMAL
2026-03-04 13:47:00,GSAT-30,31.06,28.47,7.86,93.39,549.54,-71.32,0.0242,0.065,THERMAL,NORMAL
2026-03-04 13:48:00,SAT-001,26.57,28.89,6.32,85.76,243.16,-67.38,0.0628,3.25,ATTITUDE,ANOMALY
2026-03-04 13:49:00,SAT-002,24.27,28.32,8.35,88.37,511.48,-61.2,0.0627,0.097,THERMAL,NORMAL
2026-03-04 13:50:00,SAT-003,27.42,27.87,7.38,81.39,596.21,-65.77,0.0719,0.01,THERMAL,NORMAL
2026-03-04 13:51:00,SAT-004,27.11,28.12,5.18,93.42,493.16,-72.5,0.0456,0.039,POWER,NORMAL
2026-03-04 13:52:00,INSAT-3D,35.59,25.82,14.68,24.1,553.86,-68.92,0.0317,0.045,BATTERY,ANOMALY
2026-03-04 13:53:00,GSAT-30,24.0,27.97,6.26,87.19,571.64,-67.98,0.048,0.071,THERMAL,NORMAL
2026-03-04 13:54:00,SAT-001,27.6,28.18,6.54,80.44,538.78,-70.3,0.0751,0.085,BATTERY,NORMAL
2026-03-04 13:55:00,SAT-002,24.9,28.13,4.31,88.24,526.66,-71.02,0.0425,0.067,PAYLOAD,NORMAL
2026-03-04 13:56:00,SAT-003,72.23,27.32,6.86,85.87,568.21,-69.6,0.0628,0.112,THERMAL,ANOMALY
2026-03-04 13:57:00,SAT-004,26.33,28.53,3.66,83.85,511.11,-68.48,0.056,0.135,PAYLOAD,NORMAL
2026-03-04 13:58:00,INSAT-3D,22.11,28.28,6.86,95.29,548.31,-68.4,0.0455,0.112,ATTITUDE,NORMAL
2026-03-04 13:59:00,GSAT-30,24.57,28.04,5.43,91.11,598.79,-62.08,0.0574,0.047,ATTITUDE,NORMAL
2026-03-04 14:00:00,SAT-001,25.61,22.91,6.93,88.67,160.84,-64.25,0.0685,0.091,POWER,ANOMALY
2026-03-04 14:01:00,SAT-002,22.34,28.51,5.12,90.5,531.88,-67.71,0.0486,0.116,COMMUNICATION,NORMAL
2026-03-04 14:02:00,SAT-003,25.1,28.25,5.47,82.28,521.26,-68.55,0.0591,0.088,THERMAL,NORMAL
2026-03-04 14:03:00,SAT-004,22.42,28.67,5.99,83.58,548.24,-67.77,0.0681,0.072,ATTITUDE,NORMAL
2026-03-04 14:04:00,INSAT-3D,39.46,26.34,23.81,81.89,485.53,-67.86,0.0475,0.084,POWER,ANOMALY
2026-03-04 14:05:00,GSAT-30,20.98,28.22,5.86,80.85,551.74,-62.86,0.0333,0.01,POWER,NORMAL
2026-03-04 14:06:00,SAT-001,30.46,28.39,7.14,85.89,458.51,-64.94,0.0493,0.085,ATTITUDE,NORMAL
2026-03-04 14:07:00,SAT-002,31.45,28.33,7.62,92.03,586.37,-66.91,0.0443,0.067,THERMAL,NORMAL
2026-03-04 14:08:00,SAT-003,23.27,28.17,5.7,82.96,537.0,-117.77,0.0587,0.088,COMMUNICATION,ANOMALY
2026-03-04 14:09:00,SAT-004,25.89,28.68,5.62,88.49,569.6,-70.85,0.0457,0.1,THERMAL,NORMAL
2026-03-04 14:10:00,INSAT-3D,25.18,28.31,6.51,84.64,486.28,-68.39,0.0442,0.077,COMMUNICATION,NORMAL
2026-03-04 14:11:00,GSAT-30,26.29,28.06,5.43,86.88,512.21,-66.14,0.0633,0.097,THERMAL,NORMAL
2026-03-04 14:12:00,SAT-001,20.57,28.01,6.51,77.83,530.94,-66.59,1.0024,0.735,ATTITUDE,ANOMALY
2026-03-04 14:13:00,SAT-002,22.93,28.14,6.5,94.95,567.96,-65.89,0.0403,0.046,COMMUNICATION,NORMAL
2026-03-04 14:14:00,SAT-003,24.44,27.77,6.41,81.86,549.41,-63.97,0.0249,0.053,PAYLOAD,NORMAL
2026-03-04 14:15:00,SAT-004,22.52,28.28,5.91,81.29,567.93,-69.74,0.0269,0.113,COMMUNICATION,NORMAL
2026-03-04 14:16:00,INSAT-3D,29.46,27.86,6.07,80.98,229.82,-74.23,0.0408,12.403,ATTITUDE,ANOMALY
2026-03-04 14:17:00,GSAT-30,30.53,28.24,5.77,89.11,492.75,-67.77,0.037,0.084,COMMUNICATION,NORMAL
2026-03-04 14:18:00,SAT-001,26.86,28.31,7.22,93.08,560.54,-73.03,0.0403,0.101,BATTERY,NORMAL
2026-03-04 14:19:00,SAT-002,27.94,28.65,7.44,94.01,525.35,-65.27,0.0695,0.127,POWER,NORMAL
2026-03-04 14:20:00,SAT-003,35.81,25.91,13.33,46.08,525.25,-71.96,0.0552,0.079,BATTERY,ANOMALY
2026-03-04 14:21:00,SAT-004,22.2,28.52,7.32,86.46,563.16,-69.06,0.0272,0.063,ATTITUDE,NORMAL
2026-03-04 14:22:00,INSAT-3D,24.47,28.34,7.46,89.15,526.49,-68.74,0.0573,0.095,ATTITUDE,NORMAL
2026-03-04 14:23:00,GSAT-30,26.74,28.25,7.4,88.06,589.46,-63.46,0.0495,0.077,PAYLOAD,NORMAL
2026-03-04 14:24:00,SAT-001,61.77,27.49,7.94,86.55,541.07,-63.34,0.0634,0.08,THERMAL,ANOMALY
2026-03-04 14:25:00,SAT-002,24.51,28.01,5.77,92.59,506.0,-68.83,0.0602,0.078,THERMAL,NORMAL
2026-03-04 14:26:00,SAT-003,17.96,28.68,5.92,87.61,586.53,-66.18,0.0514,0.117,THERMAL,NORMAL
2026-03-04 14:27:00,SAT-004,31.78,27.86,5.9,86.4,583.88,-63.45,0.0398,0.066,ATTITUDE,NORMAL
2026-03-04 14:28:00,INSAT-3D,29.05,22.44,6.68,89.8,225.48,-67.13,0.0319,0.098,POWER,ANOMALY
2026-03-04 14:29:00,GSAT-30,26.34,28.29,6.57,85.04,593.14,-66.84,0.0421,0.098,ATTITUDE,NORMAL
2026-03-04 14:30:00,SAT-001,23.22,28.19,6.68,83.21,549.85,-70.56,0.0449,0.078,COMMUNICATION,NORMAL
2026-03-04 14:31:00,SAT-002,24.95,28.4,6.52,90.28,564.46,-69.14,0.0356,0.088,THERMAL,NORMAL
2026-03-04 14:32:00,SAT-003,38.0,26.08,24.48,90.68,509.61,-71.69,0.0504,0.101,POWER,ANOMALY
2026-03-04 14:33:00,SAT-004,23.64,28.1,5.69,82.49,545.95,-67.25,0.0532,0.073,PAYLOAD,NORMAL
2026-03-04 14:34:00,INSAT-3D,30.26,28.05,5.65,93.22,515.56,-70.67,0.0523,0.094,ATTITUDE,NORMAL
2026-03-04 14:35:00,GSAT-30,19.25,28.1,6.85,87.27,525.85,-65.51,0.0582,0.06,BATTERY,NORMAL
2026-03-04 14:36:00,SAT-001,31.3,27.66,5.29,82.73,519.96,-123.26,0.0397,0.058,COMMUNICATION,ANOMALY
2026-03-04 14:37:00,SAT-002,27.35,28.66,5.77,80.59,515.35,-65.73,0.0403,0.057,ATTITUDE,NORMAL
2026-03-04 14:38:00,SAT-003,24.25,28.44,5.67,93.59,525.82,-67.98,0.0571,0.109,ATTITUDE,NORMAL
2026-03-04 14:39:00,SAT-004,24.09,27.64,6.7,90.62,508.08,-65.89,0.0296,0.058,COMMUNICATION,NORMAL
2026-03-04 14:40:00,INSAT-3D,30.19,28.59,7.05,81.93,543.5,-66.49,0.9592,0.648,ATTITUDE,ANOMALY
2026-03-04 14:41:00,GSAT-30,27.18,28.64,6.29,86.87,543.27,-76.01,0.0405,0.098,POWER,NORMAL
2026-03-04 14:42:00,SAT-001,28.48,28.16,4.56,85.74,538.07,-72.36,0.0435,0.07,COMMUNICATION,NORMAL
2026-03-04 14:43:00,SAT-002,28.06,28.4,6.18,81.36,563.34,-68.73,0.015,0.103,THERMAL,NORMAL
2026-03-04 14:44:00,SAT-003,29.49,28.6,5.48,75.42,232.96,-66.45,0.0356,5.874,ATTITUDE,ANOMALY
2026-03-04 14:45:00,SAT-004,22.65,27.91,6.07,92.19,519.25,-67.36,0.0338,0.057,PAYLOAD,NORMAL
2026-03-04 14:46:00,INSAT-3D,29.37,28.07,7.69,89.88,549.04,-66.03,0.0567,0.066,BATTERY,NORMAL
2026-03-04 14:47:00,GSAT-30,24.39,28.05,6.76,89.25,516.92,-65.67,0.0622,0.115,POWER,NORMAL
2026-03-04 14:48:00,SAT-001,34.05,24.79,11.62,26.31,517.68,-65.39,0.0263,0.078,BATTERY,ANOMALY
2026-03-04 14:49:00,SAT-002,28.04,28.53,5.95,89.73,510.63,-66.91,0.0745,0.014,ATTITUDE,NORMAL
2026-03-04 14:50:00,SAT-003,21.72,27.87,5.22,91.08,528.3,-71.92,0.044,0.101,PAYLOAD,NORMAL
2026-03-04 14:51:00,SAT-004,18.84,28.38,6.6,86.61,560.15,-70.5,0.0506,0.103,ATTITUDE,NORMAL
2026-03-04 14:52:00,INSAT-3D,75.2,27.41,6.38,92.13,513.58,-67.7,0.044,0.09,THERMAL,ANOMALY
