timestamp,satellite_id,temperature_c,voltage_v,current_a,battery_soc_percent,solar_power_w,communication_signal_db,vibration_g,attitude_error_deg,subsystem,label,temperature_change,voltage_change,current_change,battery_soc_change,solar_power_change,communication_signal_change,vibration_change,attitude_error_change,temperature_deviation,temperature_rolling_mean,temperature_rolling_std,voltage_deviation,voltage_rolling_mean,voltage_rolling_std,current_deviation,current_rolling_mean,current_rolling_std,battery_soc_deviation,battery_soc_rolling_mean,battery_soc_rolling_std,solar_power_deviation,solar_power_rolling_mean,solar_power_rolling_std,communication_signal_deviation,communication_signal_rolling_mean,communication_signal_rolling_std,vibration_deviation,vibration_rolling_mean,vibration_rolling_std,attitude_error_deviation,attitude_error_rolling_mean,attitude_error_rolling_std,power_draw_w,net_power_w
2026-03-04 03:27:00,SAT-004,26.97,27.96,7.59,91.16,566.0,-71.18,0.032,0.059,ATTITUDE,NORMAL,4.25,-0.28999999999999915,0.22999999999999954,-0.3299999999999983,45.74000000000001,-1.0600000000000023,-0.022600000000000002,0.048999999999999995,1.962,25.008,2.3519,-0.194,28.154,0.1978,0.572,7.018,0.6689,3.806,87.354,4.6232,22.934,543.066,20.3955,-2.502,-68.678,1.9401,-0.0043,0.0363,0.012,-0.0122,0.0712,0.0412,212.22,353.78
2026-03-04 03:28:00,INSAT-3D,28.21,27.85,6.86,92.29,508.79,-70.81,1.3652,0.675,ATTITUDE,ANOMALY,-1.3900000000000006,0.08000000000000185,0.040000000000000036,2.3100000000000023,-77.22999999999996,-0.9200000000000017,1.3109,0.628,3.038,25.172,5.6836,1.312,26.538,3.4011,0.536,6.324,0.7259,3.756,88.534,4.3917,81.418,427.372,181.895,-1.8,-69.01,3.8954,1.0566,0.3086,0.5909,-1.253,1.928,3.83,191.05,317.74
2026-03-04 03:29:00,GSAT-30,25.58,28.19,7.08,91.6,527.2,-65.14,0.0433,0.06,COMMUNICATION,NORMAL,-6.120000000000001,-0.05999999999999872,0.28000000000000025,7.6299999999999955,-20.949999999999932,2.0400000000000063,-0.011200000000000002,-0.0010000000000000009,-1.624,27.204,3.1241,0.0,28.19,0.3328,0.308,6.772,0.2398,5.254,86.346,3.5909,-23.53,550.73,30.1204,0.586,-65.726,1.3147,0.0024,0.0409,0.0097,-0.0154,0.0754,0.035,199.59,327.61
2026-03-04 03:30:00,SAT-001,23.25,28.68,5.48,90.66,615.06,-65.25,0.0521,0.075,ATTITUDE,NORMAL,1.9499999999999993,0.6499999999999986,-1.8699999999999992,6.719999999999999,70.9799999999999,40.900000000000006,-0.0032999999999999974,-0.0020000000000000018,-11.866,35.116,26.2091,0.6,28.08,0.6894,-0.776,6.256,1.0,1.664,88.996,4.2305,64.652,550.408,37.5915,10.124,-75.374,17.37,-0.0022,0.0543,0.0082,0.0,0.075,0.0139,157.17,457.89
2026-03-04 03:31:00,SAT-002,15.0,27.96,5.82,90.63,570.41,-66.82,0.0486,0.092,COMMUNICATION,NORMAL,-15.52,-0.5799999999999983,-0.1200000000000001,5.599999999999994,62.31999999999999,5.650000000000006,0.0148,0.037,-8.902,23.902,5.9039,-0.186,28.146,0.2946,-0.028,5.848,0.317,3.148,87.482,2.0189,30.136,540.274,40.3265,0.29,-67.11,3.7169,0.0143,0.0343,0.0119,0.0172,0.0748,0.0252,162.73,407.68
2026-03-04 03:32:00,SAT-003,27.94,28.2,6.33,85.92,254.23,-75.05,0.0221,7.957,ATTITUDE,ANOMALY,3.8200000000000003,0.5899999999999999,-0.2599999999999998,0.7000000000000028,-271.42999999999995,-8.810000000000002,-0.0274,7.896,-3.686,31.626,5.8928,0.76,27.44,0.9832,-4.2,10.53,7.0602,10.106,75.814,19.405,-228.064,482.294,128.6326,-5.406,-69.644,4.0161,-0.0214,0.0435,0.0144,6.3084,1.6486,3.5266,178.51,75.72
2026-03-04 03:33:00,SAT-004,24.74,28.44,8.68,90.39,500.8,-63.53,0.0472,0.143,PAYLOAD,NORMAL,-2.2300000000000004,0.4800000000000004,1.0899999999999999,-0.769999999999996,-65.19999999999999,7.650000000000006,0.015199999999999998,0.08399999999999999,-0.502,25.242,2.228,0.202,28.238,0.2151,1.356,7.324,1.0083,2.238,88.152,4.7597,-31.834,532.634,26.4967,4.582,-68.112,2.9404,0.0075,0.0397,0.0123,0.0586,0.0844,0.0525,246.86,253.94
2026-03-04 03:34:00,INSAT-3D,24.7,27.86,5.52,93.96,527.72,-70.19,0.0591,0.097,THERMAL,NORMAL,-3.5100000000000016,0.00999999999999801,-1.3400000000000007,1.6699999999999875,18.930000000000007,0.6200000000000045,-1.3061,-0.5780000000000001,0.576,24.124,5.0302,1.408,26.452,3.3508,-0.536,6.056,0.7259,3.21,90.75,3.538,45.44,482.28,155.7206,0.43,-70.62,0.6951,-0.2539,0.313,0.5885,-0.0978,0.1948,0.2702,153.79,373.93
2026-03-04 03:35:00,GSAT-30,29.12,28.2,5.55,96.57,533.23,-70.17,0.0496,0.098,THERMAL,NORMAL,3.5400000000000027,0.00999999999999801,-1.5300000000000002,4.969999999999999,6.029999999999973,-5.030000000000001,0.0063,0.038000000000000006,1.94,27.18,3.105,0.112,28.088,0.1737,-1.0,6.55,0.6051,7.348,89.222,4.9365,-5.474,538.704,18.6733,-3.822,-66.348,2.3952,0.0074,0.0422,0.0105,0.0132,0.0848,0.033,156.51,376.72
2026-03-04 03:36:00,SAT-001,35.5,25.0,13.06,41.25,531.7,-69.94,0.0522,0.006,BATTERY,ANOMALY,12.25,-3.6799999999999997,7.58,-49.41,-83.3599999999999,-4.689999999999998,0.00010000000000000286,-0.06899999999999999,-1.824,37.324,25.5436,-2.474,27.474,1.5451,5.53,7.53,3.24,-38.054,79.304,21.6857,-16.052,547.752,38.5283,5.372,-75.312,17.3934,-0.0041,0.0563,0.0049,-0.0586,0.0646,0.0343,326.5,205.2
2026-03-04 03:37:00,SAT-002,27.51,28.2,6.34,82.19,537.73,-70.06,0.0314,0.07,ATTITUDE,NORMAL,12.510000000000002,0.23999999999999844,0.5199999999999996,-8.439999999999998,-32.67999999999995,-3.240000000000009,-0.0172,-0.021999999999999992,3.054,24.456,6.1279,0.066,28.134,0.29,0.472,5.868,0.3495,-4.35,86.54,3.1438,-7.42,545.15,37.6418,-1.598,-68.462,3.1745,-0.0016,0.033,0.0118,-0.0084,0.0784,0.0223,178.79,358.94
2026-03-04 03:38:00,SAT-003,22.84,28.23,5.16,87.07,499.16,-66.55,0.0276,0.077,COMMUNICATION,NORMAL,-5.100000000000001,0.030000000000001137,-1.17,1.1499999999999915,244.93000000000004,8.5,0.005499999999999998,-7.88,-6.502,29.342,6.7653,0.366,27.864,0.6751,-4.074,9.234,7.3925,2.074,84.996,1.618,21.556,477.604,127.2148,2.95,-69.5,4.1337,-0.0106,0.0382,0.0143,-1.5814,1.6584,3.5211,145.67,353.49
2026-03-04 03:39:00,SAT-004,21.56,28.48,7.01,94.57,533.43,-69.3,0.0546,0.084,POWER,NORMAL,-3.1799999999999997,0.03999999999999915,-1.67,4.179999999999993,32.62999999999994,-5.769999999999996,0.007400000000000004,-0.05899999999999998,-3.25,24.81,2.7461,0.164,28.316,0.2187,-0.542,7.552,0.6692,3.52,91.05,2.4829,4.786,528.644,23.9736,-0.88,-68.42,2.9748,0.0122,0.0424,0.014,0.0004,0.0836,0.0525,199.64,333.79
2026-03-04 03:40:00,INSAT-3D,61.26,26.64,7.11,88.12,529.84,-65.55,0.051,0.059,THERMAL,ANOMALY,36.56,-1.2199999999999989,1.5900000000000007,-5.839999999999989,2.1200000000000045,4.640000000000001,-0.008100000000000003,-0.038000000000000006,28.932,32.328,16.7979,0.522,26.118,3.1991,0.706,6.404,0.7319,-1.742,89.862,3.5273,57.366,472.474,149.5386,3.84,-69.39,2.1741,-0.259,0.31,0.59,-0.125,0.184,0.2753,189.41,340.43
2026-03-04 03:41:00,GSAT-30,20.83,28.4,7.43,86.45,540.11,-64.96,0.0424,0.035,COMMUNICATION,NORMAL,-8.290000000000003,0.1999999999999993,1.88,-10.11999999999999,6.8799999999999955,5.210000000000008,-0.007199999999999998,-0.063,-5.566,26.396,4.1806,0.216,28.184,0.1896,0.682,6.748,0.7125,-2.596,89.046,5.0356,-2.844,542.954,15.105,1.526,-66.486,2.2617,-0.0025,0.0449,0.0075,-0.0294,0.0644,0.0226,211.01,329.1
2026-03-04 03:42:00,SAT-001,28.29,28.78,6.28,86.81,559.67,-68.55,0.038,0.052,POWER,NORMAL,-7.210000000000001,3.780000000000001,-6.78,45.56,27.969999999999914,1.3900000000000006,-0.014200000000000004,0.046,1.696,26.594,5.596,0.948,27.832,1.6109,-1.144,7.424,3.2779,7.326,79.484,21.7579,5.062,554.608,36.5537,6.494,-75.044,17.5078,-0.0143,0.0523,0.0093,-0.0038,0.0558,0.0295,180.74,378.93
2026-03-04 03:43:00,SAT-002,20.73,27.77,6.33,90.56,560.27,-72.26,0.0549,0.085,COMMUNICATION,NORMAL,-6.780000000000001,-0.4299999999999997,-0.009999999999999787,8.370000000000005,22.539999999999964,-2.200000000000003,0.0235,0.015,-2.406,23.136,6.0646,-0.278,28.048,0.3269,0.372,5.958,0.4066,3.366,87.194,3.6398,22.284,537.986,27.5895,-2.17,-70.09,2.3785,0.0141,0.0408,0.0103,0.0026,0.0824,0.021,175.78,384.49
2026-03-04 03:44:00,SAT-003,23.01,20.78,5.79,80.94,191.98,-66.44,0.0339,0.066,POWER,ANOMALY,0.1700000000000017,-7.449999999999999,0.6299999999999999,-6.1299999999999955,-307.18000000000006,0.10999999999999943,0.0063,-0.010999999999999996,-4.466,27.476,7.0138,-5.544,26.324,3.1531,-3.468,9.258,7.3782,-3.606,84.546,2.3796,-215.328,407.308,171.2242,1.782,-68.222,3.8229,0.0002,0.0337,0.0103,-1.5856,1.6516,3.5249,120.32,71.66
2026-03-04 03:45:00,SAT-004,23.42,28.19,5.62,86.36,469.85,-70.76,0.0311,0.096,ATTITUDE,NORMAL,1.860000000000003,-0.28999999999999915,-1.3899999999999997,-8.209999999999994,-63.57999999999993,-1.460000000000008,-0.023500000000000004,0.011999999999999997,-0.462,23.882,2.0753,-0.074,28.264,0.2096,-1.632,7.252,1.1053,-4.434,90.794,2.9453,-48.218,518.068,35.9216,-1.782,-68.978,3.127,-0.0128,0.0439,0.0117,0.0176,0.0784,0.0489,158.43,311.42
2026-03-04 03:46:00,INSAT-3D,23.4,28.18,7.08,95.28,565.15,-65.56,0.0439,0.068,COMMUNICATION,NORMAL,-37.86,1.5399999999999991,-0.03000000000000025,7.159999999999997,35.309999999999945,-0.010000000000005116,-0.007099999999999995,0.009000000000000008,-10.034,33.434,15.7579,0.52,27.66,0.5914,0.402,6.678,0.66,3.354,91.926,2.9065,21.646,543.504,31.2932,2.84,-68.4,2.6182,-0.2708,0.3147,0.5873,-0.1212,0.1892,0.2722,199.51,365.64
2026-03-04 03:47:00,GSAT-30,26.88,27.96,4.54,89.06,547.89,-62.22,0.0436,0.091,PAYLOAD,NORMAL,6.050000000000001,-0.4399999999999977,-2.8899999999999997,2.6099999999999994,7.779999999999973,2.739999999999995,0.0011999999999999997,0.055999999999999994,0.058,26.822,4.0782,-0.24,28.2,0.1583,-1.74,6.28,1.2035,-0.47,89.53,4.8597,8.574,539.316,9.1654,3.714,-65.934,2.9525,-0.0031,0.0467,0.0052,0.022,0.069,0.0256,126.94,420.95
2026-03-04 03:48:00,SAT-001,40.33,26.8,27.84,80.91,500.71,-68.84,0.0233,0.079,POWER,ANOMALY,12.04,-1.9800000000000004,21.56,-5.900000000000006,-58.95999999999998,-0.29000000000000625,-0.014699999999999998,0.027000000000000003,10.596,29.734,8.0744,-0.658,27.458,1.5845,15.838,12.002,9.3392,4.196,76.714,20.1491,-49.534,550.244,42.2062,6.906,-75.746,17.0862,-0.0209,0.0442,0.0135,0.0212,0.0578,0.0309,746.11,-245.4
2026-03-04 03:49:00,SAT-002,16.04,28.0,6.51,81.37,496.67,-69.4,0.051,0.11,BATTERY,NORMAL,-4.690000000000001,0.23000000000000043,0.17999999999999972,-9.189999999999998,-63.599999999999966,2.8599999999999994,-0.0039000000000000007,0.024999999999999994,-5.92,21.96,6.8753,-0.094,28.094,0.2924,0.322,6.188,0.2932,-4.586,85.956,4.4473,-37.964,534.634,31.9866,0.802,-70.202,2.3174,0.0071,0.0439,0.0106,0.0276,0.0824,0.021,182.28,314.39
2026-03-04 03:50:00,SAT-003,24.93,28.27,7.0,86.14,484.59,-69.06,0.0468,0.079,PAYLOAD,NORMAL,1.9199999999999982,7.489999999999998,1.21,5.200000000000003,292.61,-2.6200000000000045,0.012900000000000002,0.012999999999999998,0.362,24.568,2.0685,1.652,26.618,3.2748,0.826,6.174,0.7168,1.082,85.058,2.3951,93.466,391.124,155.6486,-0.392,-68.668,3.7493,0.0108,0.036,0.0119,-1.569,1.648,3.5268,197.89,286.7
2026-03-04 03:51:00,SAT-004,28.62,28.2,6.09,88.65,521.23,-67.58,0.0566,0.107,PAYLOAD,NORMAL,5.199999999999999,0.00999999999999801,0.46999999999999975,2.2900000000000063,51.379999999999995,3.180000000000007,0.0255,0.010999999999999996,3.558,25.062,2.8002,-0.054,28.254,0.2116,-0.908,6.998,1.2148,-1.576,90.226,3.0496,2.968,518.262,35.939,0.89,-68.47,3.1013,0.0123,0.0443,0.0122,0.0092,0.0978,0.0309,171.74,349.49
2026-03-04 03:52:00,INSAT-3D,29.45,28.01,6.55,95.89,500.81,-109.91,0.0329,0.083,COMMUNICATION,ANOMALY,6.050000000000001,-0.16999999999999815,-0.5300000000000002,0.6099999999999994,-64.33999999999997,-44.349999999999994,-0.011000000000000003,0.015,-3.954,33.404,15.7671,0.302,27.708,0.6119,-0.074,6.624,0.6565,2.782,93.108,3.1118,-25.652,526.462,24.9002,-33.506,-76.404,18.8942,-0.2775,0.3104,0.5897,-0.1134,0.1964,0.2679,183.47,317.34
2026-03-04 03:53:00,GSAT-30,18.92,28.34,6.2,88.04,625.61,-63.24,0.0455,0.086,COMMUNICATION,NORMAL,-7.959999999999997,0.379999999999999,1.6600000000000001,-1.019999999999996,77.72000000000003,-1.0200000000000031,0.001899999999999999,-0.0050000000000000044,-5.346,24.266,4.2575,0.122,28.218,0.1701,0.04,6.16,1.1681,-2.304,90.344,3.9516,70.802,554.808,40.3256,1.906,-65.146,3.0606,0.0006,0.0449,0.0029,0.012,0.074,0.0261,175.71,449.9
2026-03-04 03:54:00,SAT-001,29.29,27.79,6.63,99.5,511.91,-68.27,0.0665,0.09,BATTERY,NORMAL,-11.04,0.9899999999999984,-21.21,18.590000000000003,11.200000000000045,0.5700000000000074,0.0432,0.010999999999999996,-2.042,31.332,6.6535,0.38,27.41,1.5664,-5.228,11.858,9.4339,19.674,79.826,22.597,-31.9,543.81,45.6891,-0.1,-68.17,1.7509,0.0201,0.0464,0.0164,0.0296,0.0604,0.0334,184.25,327.66
2026-03-04 03:55:00,SAT-002,26.5,28.04,4.31,91.88,485.74,-66.93,0.0682,0.046,PAYLOAD,NORMAL,10.46,0.03999999999999915,-2.2,10.509999999999991,-10.930000000000007,2.469999999999999,0.0172,-0.064,5.344,21.156,5.7702,0.046,27.994,0.1549,-1.552,5.862,0.9052,4.554,87.326,5.0982,-44.424,530.164,37.6786,2.164,-69.094,2.2861,0.0174,0.0508,0.0132,-0.0346,0.0806,0.0241,120.85,364.89
2026-03-04 03:56:00,SAT-003,28.21,27.96,7.41,85.33,529.43,-64.38,0.9361,0.656,ATTITUDE,ANOMALY,3.280000000000001,-0.3099999999999987,0.41000000000000014,-0.8100000000000023,44.839999999999975,4.680000000000007,0.8893000000000001,0.5770000000000001,2.824,25.386,2.59,1.272,26.688,3.3049,1.072,6.338,0.9049,0.25,85.08,2.3975,137.552,391.878,156.4702,3.916,-68.296,4.124,0.7228,0.2133,0.4042,-1.111,1.767,3.4695,207.18,322.25
2026-03-04 03:57:00,SAT-004,25.52,28.51,6.34,91.35,592.72,-72.67,0.0619,0.124,ATTITUDE,NORMAL,-3.1000000000000014,0.3100000000000023,0.25,2.6999999999999886,71.49000000000001,-5.090000000000003,0.005299999999999999,0.017,0.748,24.772,2.6226,0.146,28.364,0.1563,-0.408,6.748,1.1909,1.086,90.264,3.0653,69.114,523.606,45.5212,-3.902,-68.768,3.4758,0.0116,0.0503,0.0119,0.0132,0.1108,0.0233,180.75,411.97
2026-03-04 03:58:00,INSAT-3D,28.64,28.05,4.92,92.7,586.34,-70.47,0.0685,0.097,PAYLOAD,NORMAL,-0.8099999999999987,0.03999999999999915,-1.63,-3.1899999999999977,85.53000000000003,39.44,0.03560000000000001,0.013999999999999999,-4.85,33.49,15.7328,0.302,27.748,0.6298,-1.316,6.236,0.9772,-0.49,93.19,3.0901,44.368,541.972,33.7282,5.866,-76.336,18.9199,0.0174,0.0511,0.0137,0.0162,0.0808,0.0171,138.01,448.33
2026-03-04 03:59:00,GSAT-30,25.39,28.34,7.16,88.02,609.23,-69.27,0.0545,0.122,ATTITUDE,NORMAL,6.469999999999999,0.0,0.96,-0.020000000000010232,-16.379999999999995,-6.029999999999994,0.009000000000000001,0.036000000000000004,1.162,24.228,4.2437,0.092,28.248,0.177,0.984,6.176,1.1842,-1.608,89.628,3.9913,38.016,571.214,42.8905,-3.298,-65.972,3.573,0.0074,0.0471,0.0049,0.0356,0.0864,0.0319,202.91,406.32
2026-03-04 04:00:00,SAT-001,25.03,28.38,4.51,90.76,227.61,-63.29,0.0448,7.999,ATTITUDE,ANOMALY,-4.259999999999998,0.5899999999999999,-2.12,-8.739999999999995,-284.3,4.979999999999997,-0.021700000000000004,7.909,-6.658,31.688,6.1409,1.03,27.35,1.5103,-7.154,11.664,9.6062,10.914,79.846,22.609,-238.71,466.32,135.3074,4.488,-67.778,2.5876,-0.0002,0.045,0.0161,6.3538,1.6452,3.552,127.99,99.62
2026-03-04 04:01:00,SAT-002,25.7,28.79,6.21,86.38,564.18,-64.3,0.0562,0.097,COMMUNICATION,NORMAL,-0.8000000000000007,0.75,1.9000000000000004,-5.5,78.43999999999994,2.6300000000000097,-0.011999999999999997,0.051000000000000004,2.404,23.296,4.8228,0.63,28.16,0.3843,0.27,5.94,0.9174,-0.096,86.476,4.7522,35.262,528.918,36.0842,4.29,-68.59,3.0596,0.0039,0.0523,0.0134,0.0154,0.0816,0.0248,178.79,385.39
2026-03-04 04:02:00,SAT-003,21.14,28.04,5.99,88.82,544.01,-68.07,0.049,0.043,POWER,NORMAL,-7.07,0.0799999999999983,-1.42,3.489999999999995,14.580000000000041,-3.6899999999999977,-0.8871,-0.613,-2.886,24.026,2.6968,1.384,26.656,3.2873,-0.28,6.27,0.9183,3.16,85.66,2.9407,94.176,449.834,146.0602,-1.17,-66.9,1.7832,-0.1697,0.2187,0.4011,-0.1412,0.1842,0.2641,167.96,376.05
2026-03-04 04:03:00,SAT-004,22.44,28.27,6.32,87.02,492.69,-68.8,0.0585,0.031,BATTERY,NORMAL,-3.0799999999999983,-0.240000000000002,-0.019999999999999574,-4.329999999999998,-100.03000000000003,3.8700000000000045,-0.0033999999999999933,-0.093,-1.872,24.312,2.8236,-0.06,28.33,0.1541,0.044,6.276,0.5024,-2.57,89.59,3.3845,-29.294,521.984,46.667,1.022,-69.822,1.958,0.006,0.0525,0.0123,-0.0574,0.0884,0.0353,178.67,314.02
2026-03-04 04:04:00,INSAT-3D,32.36,25.27,11.29,45.54,510.79,-70.57,0.0452,0.033,BATTERY,ANOMALY,3.719999999999999,-2.780000000000001,6.369999999999999,-47.160000000000004,-75.55000000000001,-0.09999999999999432,-0.023300000000000008,-0.064,-2.662,35.022,15.0197,-1.96,27.23,1.2622,3.9,7.39,2.3554,-37.966,83.506,21.4431,-27.796,538.586,36.2706,5.842,-76.412,18.8898,-0.0031,0.0483,0.0131,-0.035,0.068,0.0244,285.3,225.49
2026-03-04 04:05:00,GSAT-30,30.43,28.16,6.45,78.16,546.78,-67.74,0.015,0.089,POWER,NORMAL,5.039999999999999,-0.17999999999999972,-0.71,-9.86,-62.450000000000045,1.5300000000000011,-0.0395,-0.033,5.94,24.49,4.6429,-0.08,28.24,0.1806,0.094,6.356,1.1326,-7.786,85.946,4.4514,-27.144,573.924,40.2365,-2.254,-65.486,2.9744,-0.0252,0.0402,0.0149,0.0044,0.0846,0.0313,181.63,365.15
2026-03-04 04:06:00,SAT-001,20.67,28.04,6.71,93.95,535.23,-63.23,0.0543,0.144,COMMUNICATION,NORMAL,-4.359999999999999,-0.33999999999999986,2.2,3.1899999999999977,307.62,0.060000000000002274,0.009500000000000001,-7.8549999999999995,-8.052,28.722,7.3096,0.082,27.958,0.7466,-3.684,10.394,9.7935,3.564,90.386,7.0443,68.204,467.026,135.7423,3.206,-66.436,2.9064,0.0089,0.0454,0.0163,-1.5288,1.6728,3.5366,188.15,347.08
2026-03-04 04:07:00,SAT-002,32.78,28.53,6.35,86.17,519.47,-67.67,0.0382,0.063,COMMUNICATION,NORMAL,7.080000000000002,-0.259999999999998,0.13999999999999968,-0.20999999999999375,-44.70999999999992,-3.3700000000000045,-0.018000000000000002,-0.034,8.43,24.35,6.318,0.304,28.226,0.4196,0.408,5.942,0.9185,-1.102,87.272,4.1499,-5.796,525.266,35.8929,0.442,-68.112,2.9576,-0.0155,0.0537,0.0108,-0.0172,0.0802,0.0258,181.17,338.3
2026-03-04 04:08:00,SAT-003,73.67,27.1,4.52,82.08,573.56,-72.88,0.0326,0.061,THERMAL,ANOMALY,52.53,-0.9399999999999977,-1.4700000000000006,-6.739999999999995,29.549999999999955,-4.810000000000002,-0.016400000000000005,0.018000000000000002,39.478,34.192,22.2231,0.67,26.43,3.1894,-1.622,6.142,1.1316,-2.582,84.662,3.1796,108.846,464.714,155.8063,-4.714,-68.166,3.1758,-0.1871,0.2197,0.4006,-0.12,0.181,0.2658,122.49,451.07
2026-03-04 04:09:00,SAT-004,25.34,27.76,6.1,87.8,531.55,-68.5,0.0434,0.089,POWER,NORMAL,2.8999999999999986,-0.509999999999998,-0.22000000000000064,0.7800000000000011,38.85999999999996,0.29999999999999716,-0.015100000000000002,0.057999999999999996,0.272,25.068,2.3726,-0.426,28.186,0.271,0.006,6.094,0.29,-0.436,88.236,1.9401,9.942,521.608,46.5592,1.162,-69.662,2.0422,-0.0069,0.0503,0.0128,-0.0004,0.0894,0.0352,169.34,362.21
2026-03-04 04:10:00,INSAT-3D,30.01,27.54,7.46,85.5,515.53,-67.55,0.0416,0.07,COMMUNICATION,NORMAL,-2.349999999999998,2.2699999999999996,-3.829999999999999,39.96,4.739999999999952,3.019999999999996,-0.003599999999999999,0.037000000000000005,1.238,28.772,3.3069,0.13,27.41,1.2206,0.0,7.46,2.3502,2.518,82.982,21.3339,-20.194,535.724,37.6708,9.262,-76.812,18.6216,-0.0048,0.0464,0.0132,-0.0002,0.0702,0.0238,205.45,310.08
2026-03-04 04:11:00,GSAT-30,25.36,27.96,7.12,75.69,483.94,-71.6,0.0255,0.07,POWER,NORMAL,-5.07,-0.1999999999999993,0.6699999999999999,-2.469999999999999,-62.839999999999975,-3.8599999999999994,0.010499999999999999,-0.01899999999999999,-0.036,25.396,4.1678,-0.192,28.152,0.1901,0.826,6.294,1.0656,-8.104,83.794,6.345,-78.75,562.69,56.5655,-4.786,-66.814,3.9898,-0.0113,0.0368,0.0161,-0.0216,0.0916,0.0189,199.08,284.86
2026-03-04 04:12:00,SAT-001,24.74,19.34,4.97,82.32,250.51,-70.79,0.0285,0.101,POWER,ANOMALY,4.069999999999997,-8.7,-1.7400000000000002,-11.63000000000001,-284.72,-7.560000000000009,-0.0258,-0.04299999999999998,-3.272,28.012,7.5311,-6.73,26.07,3.8079,-5.162,10.132,9.9474,-7.168,89.488,7.8538,-154.684,405.194,152.3845,-3.906,-66.884,3.4377,-0.015,0.0435,0.0179,-1.5816,1.6826,3.5311,96.12,154.39
2026-03-04 04:13:00,SAT-002,29.11,28.35,7.19,82.72,522.37,-68.78,0.037,0.046,ATTITUDE,NORMAL,-3.6700000000000017,-0.17999999999999972,0.8400000000000007,-3.450000000000003,2.8999999999999773,-1.1099999999999994,-0.0011999999999999997,-0.017,3.084,26.026,6.2285,0.008,28.342,0.3333,1.076,6.114,1.0763,-2.984,85.704,4.0775,4.684,517.686,30.2036,-1.364,-67.416,1.9879,-0.0131,0.0501,0.013,-0.0264,0.0724,0.0296,203.84,318.53
2026-03-04 04:14:00,SAT-003,27.82,27.89,6.89,89.07,547.53,-67.27,0.044,0.078,PAYLOAD,NORMAL,-45.85,0.7899999999999991,2.37,6.989999999999995,-26.029999999999973,5.609999999999999,0.0114,0.017,-7.334,35.154,21.7164,0.038,27.852,0.444,0.528,6.362,1.1528,2.782,86.288,2.8635,11.706,535.824,32.7637,1.062,-68.332,3.0834,-0.1777,0.2217,0.3994,-0.1054,0.1834,0.2646,192.16,355.37
2026-03-04 04:15:00,SAT-004,19.18,28.38,5.1,83.08,530.42,-66.11,0.0508,0.07,POWER,NORMAL,-6.16,0.6199999999999974,-1.0,-4.719999999999999,-1.1299999999999955,2.3900000000000006,0.007399999999999997,-0.01899999999999999,-5.04,24.22,3.5663,0.156,28.224,0.2847,-0.89,5.99,0.5113,-4.5,87.58,2.9987,-3.302,533.722,36.5242,2.622,-68.732,2.4376,-0.0034,0.0542,0.0073,-0.0142,0.0842,0.0359,144.74,385.68
2026-03-04 04:16:00,INSAT-3D,38.0,26.8,20.55,89.1,544.52,-63.49,0.0344,0.091,POWER,ANOMALY,7.989999999999998,-0.7399999999999984,13.09,3.5999999999999943,28.99000000000001,4.059999999999995,-0.007199999999999998,0.02099999999999999,6.308,31.692,3.7884,-0.334,27.134,1.1573,10.396,10.154,6.2652,7.354,81.746,20.61,12.922,531.598,34.6508,12.908,-76.398,18.9543,-0.0101,0.0445,0.0143,0.0162,0.0748,0.0255,550.74,-6.22
2026-03-04 04:17:00,GSAT-30,27.72,28.32,7.17,88.41,589.16,-64.85,0.0372,0.104,PAYLOAD,NORMAL,2.3599999999999994,0.35999999999999943,0.04999999999999982,12.719999999999999,105.21999999999997,6.75,0.011699999999999999,0.03399999999999999,2.156,25.564,4.2585,0.096,28.224,0.1658,0.35,6.82,0.4608,4.746,83.664,6.2155,18.216,570.944,56.8762,2.49,-67.34,3.3557,0.0017,0.0355,0.0157,0.0098,0.0942,0.0197,203.05,386.11
2026-03-04 04:18:00,SAT-001,20.87,27.74,6.21,94.05,641.85,-69.82,0.0472,0.049,POWER,NORMAL,-3.8699999999999974,8.399999999999999,1.2400000000000002,11.730000000000004,391.34000000000003,0.9700000000000131,0.018699999999999998,-0.052000000000000005,-3.25,24.12,3.5499,1.482,26.258,3.8756,0.404,5.806,1.0047,1.934,92.116,6.3132,208.428,433.422,184.2436,-2.74,-67.08,3.6012,-0.0011,0.0483,0.0139,-1.6276,1.6766,3.5345,172.27,469.58
2026-03-04 04:19:00,SAT-002,26.66,27.79,5.79,92.19,546.72,-69.87,0.0259,0.077,THERMAL,NORMAL,-2.4499999999999993,-0.5600000000000023,-1.4000000000000004,9.469999999999999,24.350000000000023,-1.0900000000000034,-0.011099999999999999,0.031,-1.49,28.15,2.8855,-0.51,28.3,0.3947,-0.18,5.97,1.0581,4.322,87.868,4.0735,19.024,527.696,29.7881,-2.36,-67.51,2.1124,-0.0192,0.0451,0.0169,0.0112,0.0658,0.0217,160.9,385.82
